epoch,loss,data_loss,pde_loss,loss_E_bc,loss_dE_bc
17780,0.0010087774135172367,0.20813877880573273,0.0010087768314406276,1.0012334657107796e-13,6.041095401698726e-10
17781,0.002650605980306864,0.2031363695859909,0.0026506055146455765,9.839348167608661e-14,5.356791121791105e-10
17782,0.0035481255035847425,0.20785708725452423,0.0035481250379234552,1.1299431036020449e-13,4.937279474148681e-10
17783,0.0010337374405935407,0.2040155529975891,0.001033736509270966,1.3742544428818615e-13,9.649738785810769e-10
17784,0.0017676377901807427,0.2087765336036682,0.0017676360439509153,1.4441110796330897e-13,1.6974902594668606e-09
17785,0.003135153790935874,0.2040056586265564,0.003135151229798794,1.4740381766749355e-13,2.51515697158311e-09
17786,0.0016994797624647617,0.20073001086711884,0.0016994792968034744,9.037527806199722e-14,4.949720633362631e-10
17787,0.0008726879023015499,0.20270858705043793,0.0008726872620172799,8.062565101229352e-14,6.242272809764415e-10
17788,0.001480304403230548,0.20427493751049042,0.0014803025405853987,1.39325942276336e-13,1.8367105614203183e-09
17789,0.0013351291418075562,0.21026374399662018,0.0013351286761462688,9.399702153786715e-14,4.817380938604288e-10
17790,0.0007730977958999574,0.20330049097537994,0.0007730971556156874,8.698605529454395e-14,6.507161476321244e-10
17791,0.0009545771172270179,0.20927250385284424,0.0009545758948661387,1.436283275473016e-13,1.2337032506692935e-09
17792,0.0007911704597063363,0.2087775468826294,0.0007911691209301353,1.399927537174689e-13,1.3151618682982757e-09
17793,0.0008187154890038073,0.20193254947662354,0.0008187127532437444,1.466008575385508e-13,2.737221116433375e-09
17794,0.0009427564218640327,0.2090190052986145,0.00094275560695678,1.2841039809165927e-13,8.403783779975527e-10
17795,0.00039978785207495093,0.20516140758991241,0.0003997856401838362,1.5314437001520687e-13,2.203792481836331e-09
17796,0.0006604272057302296,0.20418716967105865,0.0006604263908229768,1.1106105591391843e-13,8.125360939637005e-10
17797,0.0008142577717080712,0.20384995639324188,0.0008142573060467839,9.031092388679662e-14,4.888700000371671e-10
17798,0.00032217445550486445,0.20141424238681793,0.000322173407766968,1.3427895405836165e-13,1.053014120344642e-09
17799,0.0005387537530623376,0.2013355940580368,0.0005387530545704067,1.0758308442238365e-13,6.796396223585077e-10
17800,0.0015860152198001742,0.20358754694461823,0.0015860141720622778,1.3054515151170176e-13,1.0087775059730575e-09
17801,0.0017817439511418343,0.20958082377910614,0.001781742088496685,1.485643883305035e-13,1.8089237885376974e-09
17802,0.0009836924728006124,0.1997441202402115,0.0009836913086473942,1.3259819674552031e-13,1.120284642830427e-09
17803,0.0011249552480876446,0.20955942571163177,0.0011249544331803918,1.448508603644691e-13,8.025410891399076e-10
17804,0.0007759579457342625,0.20594118535518646,0.0007759569562040269,1.1605382724700491e-13,9.894584040992527e-10
17805,0.0004125799750909209,0.20453613996505737,0.00041257881093770266,1.2753865888739946e-13,1.1646194009173882e-09
17806,0.000768149271607399,0.20791389048099518,0.0007681471761316061,1.3408171057813223e-13,2.0779102882784173e-09
17807,0.0005070240003988147,0.20500405132770538,0.0005070234183222055,9.711775518983154e-14,5.575119255141203e-10
17808,0.0005458269151858985,0.20892435312271118,0.0005458255182020366,1.198894634827155e-13,1.3857095471081493e-09
17809,0.0005068975151516497,0.20620574057102203,0.0005068947211839259,1.3988811465529688e-13,2.800328413599118e-09
17810,0.0004096500633750111,0.20589859783649445,0.00040964907384477556,1.3250229906336397e-13,9.9558261634769e-10
17811,0.0005816127522848547,0.20501840114593506,0.0005816114135086536,1.285281695526455e-13,1.3201789661465568e-09
17812,0.00035127782030031085,0.20800095796585083,0.00035127648152410984,1.41295056709477e-13,1.3407580601310087e-09
17813,0.00013170776946935803,0.20603801310062408,0.00013170609599910676,1.2784308930490623e-13,1.6705596905808306e-09
17814,0.00017081112309824675,0.2052379995584488,0.00017080958059523255,1.4352569425914868e-13,1.543642880186269e-09
17815,0.00011202644236618653,0.20987944304943085,0.00011202536552445963,1.4269251199464789e-13,1.0792847726648347e-09
17816,0.00013364123879000545,0.21054716408252716,0.00013364068581722677,9.056848966539771e-14,5.532173608102653e-10
17817,0.00025267654564231634,0.20744000375270844,0.00025267465389333665,1.3763636226831605e-13,1.8801482593033825e-09
17818,0.0001520854129921645,0.21163849532604218,0.0001520842924946919,1.330455792194693e-13,1.1274200462096928e-09
17819,5.4560976423090324e-05,0.20952697098255157,5.455983045976609e-05,1.2260141903433497e-13,1.1471549266062198e-09
17820,0.0001452556170988828,0.20254166424274445,0.00014525487495120615,8.533997889869499e-14,7.356735221009103e-10
17821,0.00020101346308365464,0.20338089764118195,0.00020101162954233587,1.3522622149646224e-13,1.8314155747489735e-09
17822,0.00018400601402390748,0.2022411972284317,0.00018400518456473947,8.681635732575924e-14,8.338421064735257e-10
17823,0.00022440659813582897,0.20145560801029205,0.00022440505563281476,1.480964060152773e-13,1.5465920766288832e-09
17824,0.0003254456096328795,0.20290224254131317,0.00032544517307542264,1.028027963863136e-13,4.235313766365323e-10
17825,0.0004690498171839863,0.20717929303646088,0.0004690481291618198,1.3353027180067895e-13,1.680480865573486e-09
17826,0.0004058669146616012,0.20637644827365875,0.00040586586692370474,1.242085454671374e-13,1.0539943362530835e-09
17827,0.0002866264258045703,0.21005600690841675,0.00028662593103945255,9.816932287692523e-14,4.935197805977509e-10
17828,0.0001626717858016491,0.2064909189939499,0.00016267041792161763,1.3051976762833845e-13,1.3676041410448647e-09
17829,0.00010138640209333971,0.2048204094171524,0.00010138550715055317,1.1181824915865515e-13,8.963000341921656e-10
17830,6.971290713408962e-05,0.20761893689632416,6.971218681428581e-05,1.1680999049967777e-13,7.168751703368059e-10
17831,8.689602691447362e-05,0.20602214336395264,8.689527749083936e-05,8.661386224125683e-14,7.508383914611727e-10
17832,0.00011103282304247841,0.20831501483917236,0.00011103217548225075,8.935367501244559e-14,6.505255778499475e-10
17833,7.222026761155576e-05,0.20806294679641724,7.221868872875348e-05,1.3558833146954524e-13,1.5786932872075e-09
17834,6.744915299350396e-05,0.20840990543365479,6.74485054332763e-05,1.0281540701283232e-13,6.449037415201531e-10
17835,9.649019921198487e-05,0.20476765930652618,9.648938430473208e-05,1.0201351753353488e-13,8.161847864229799e-10
17836,8.186733612092212e-05,0.20795415341854095,8.186658669728786e-05,1.0959546529847042e-13,7.527999335010804e-10
17837,4.475364039535634e-05,0.20859850943088531,4.4751534005627036e-05,1.285410986635524e-13,2.1077910528077837e-09
17838,3.8523838156834245e-05,0.2086695432662964,3.852339796139859e-05,8.653142899483005e-14,4.391785823898431e-10
17839,3.611205829656683e-05,0.2034834772348404,3.611143256421201e-05,9.578256699067922e-14,6.24278517769028e-10
17840,5.784869063063525e-05,0.20644962787628174,5.784769746242091e-05,1.3789727552112468e-13,9.938508904738796e-10
17841,0.00010389344970462844,0.21049298346042633,0.00010389278759248555,1.1030329346304116e-13,6.627335347175745e-10
17842,0.00010037965694209561,0.20410482585430145,0.00010037882020696998,1.2672852947159113e-13,8.333574941232769e-10
17843,5.911049811402336e-05,0.20992691814899445,5.910883191972971e-05,1.2804217592882888e-13,1.6647319078799683e-09
17844,2.4452148863929324e-05,0.20703506469726562,2.445153586450033e-05,8.811344937107585e-14,6.138912156394838e-10
17845,3.144809670629911e-05,0.20448225736618042,3.1446066714124754e-05,1.341599222123499e-13,2.029133083780721e-09
17846,5.560756108025089e-05,0.20388299226760864,5.560583667829633e-05,1.3913643728911268e-13,1.7257465456665955e-09
17847,7.505033136112615e-05,0.2083248347043991,7.504937093472108e-05,1.30885658756498e-13,9.605926054589986e-10
17848,8.049886673688889e-05,0.20641152560710907,8.049725147429854e-05,1.2559354597985184e-13,1.6125570878600115e-09
17849,4.75783490401227e-05,0.20449358224868774,4.757711212732829e-05,1.3647393490908571e-13,1.2373253532871331e-09
17850,2.1430652850540355e-05,0.20692531764507294,2.1430252672871575e-05,8.717306661677054e-14,3.9998646061967236e-10
17851,1.894083288789261e-05,0.20931261777877808,1.8940156223834492e-05,8.896034001679501e-14,6.75779598946491e-10
17852,3.554179784259759e-05,0.2040897160768509,3.554055729182437e-05,1.3686287888593773e-13,1.2411007777046734e-09
17853,5.162481829756871e-05,0.20487189292907715,5.162407614989206e-05,1.0701228585988792e-13,7.408267332920104e-10
17854,6.330871838144958e-05,0.20723043382167816,6.330799806164578e-05,1.1936737947908227e-13,7.189151496334034e-10
17855,4.6465644118143246e-05,0.20540399849414825,4.6464818296954036e-05,1.1258377720759286e-13,8.274630425297858e-10
17856,2.048167516477406e-05,0.20918972790241241,2.0481287720031105e-05,8.644620392780911e-14,3.8718747652488616e-10
17857,1.2872319530288223e-05,0.20481149852275848,1.2871765648014843e-05,1.0085066326969913e-13,5.539529390752307e-10
17858,3.539122553775087e-05,0.20600782334804535,3.538990131346509e-05,1.3816386728281171e-13,1.3250425201505323e-09
17859,4.505315882852301e-05,0.20390862226486206,4.5051187044009566e-05,1.4529153433747583e-13,1.971104390818823e-09
17860,3.0134768167044967e-05,0.20739887654781342,3.013429159182124e-05,9.280431783297016e-14,4.764196814832644e-10
17861,1.4031948012416251e-05,0.20790068805217743,1.4031137652636971e-05,1.236327392458575e-13,8.105449644801865e-10
17862,1.692160549282562e-05,0.21127063035964966,1.6919701010920107e-05,1.3488808594391832e-13,1.905304358729154e-09
17863,2.32217807933921e-05,0.2039201706647873,2.322022737644147e-05,1.2855297067734112e-13,1.553053685654504e-09
17864,3.076174107263796e-05,0.2087082862854004,3.075994027312845e-05,1.332514692120243e-13,1.8025588799375214e-09
17865,4.10228967666626e-05,0.2038530558347702,4.102041566511616e-05,1.400401333524065e-13,2.4806914300512517e-09
17866,4.207212259643711e-05,0.20912809669971466,4.2071042116731405e-05,1.3344105551441054e-13,1.0791397775378186e-09
17867,3.297819785075262e-05,0.20703339576721191,3.2977783121168613e-05,8.97103843034569e-14,4.1322625876638597e-10
17868,2.552749720052816e-05,0.20718151330947876,2.5526951503707096e-05,1.1935904467488129e-13,5.453575369074315e-10
17869,1.4950928743928671e-05,0.2027622014284134,1.4950301192584448e-05,8.539311835767394e-14,6.278824127292637e-10
17870,1.1928834283025935e-05,0.20505644381046295,1.1927935702260584e-05,1.1421873375491026e-13,8.983846444543531e-10
17871,1.9638860976556316e-05,0.20589125156402588,1.9637835066532716e-05,1.1322221643312452e-13,1.0259528782086136e-09
17872,2.4901144570321776e-05,0.21032311022281647,2.4900755306589417e-05,8.820959777498458e-14,3.8851283301610806e-10
17873,2.4557357392041013e-05,0.202411487698555,2.4556711650802754e-05,9.963197259398038e-14,6.45408282373694e-10
17874,2.561859946581535e-05,0.21099305152893066,2.561721339588985e-05,1.285161755661124e-13,1.3857907044112494e-09
17875,1.7366448446409777e-05,0.2066357135772705,1.73648186319042e-05,1.268473715822227e-13,1.629725132623605e-09
17876,9.950752428267151e-06,0.20286840200424194,9.948786100721918e-06,1.4431117162806012e-13,1.9663310979467497e-09
17877,7.61057799536502e-06,0.2072557806968689,7.609697604493704e-06,1.2643640474874207e-13,8.804648121696346e-10
17878,8.873378646967467e-06,0.20618371665477753,8.871821592038032e-06,1.2556485527986244e-13,1.5571114397872066e-09
17879,1.431476903235307e-05,0.20507442951202393,1.4314340660348535e-05,8.690358816679927e-14,4.2876224792820494e-10
17880,2.8115944587625563e-05,0.20234470069408417,2.8114238375565037e-05,1.3266105336647016e-13,1.7059265111640798e-09
17881,5.013408372178674e-05,0.2019604593515396,5.0132934120483696e-05,1.188449024521615e-13,1.1483142214885333e-09
17882,8.683084888616577e-05,0.20705054700374603,8.683027408551425e-05,1.2670887830721483e-13,5.720967588551673e-10
17883,9.283235704060644e-05,0.2045707106590271,9.283186227548867e-05,9.367613157612933e-14,4.965067246232024e-10
17884,7.819638994988054e-05,0.20583128929138184,7.819520396878943e-05,1.3048283699183816e-13,1.1828500401378506e-09
17885,5.5531661928398535e-05,0.20737238228321075,5.553079245146364e-05,1.3368585481243062e-13,8.691861674847701e-10
17886,2.5884361093631014e-05,0.2125348299741745,2.588350253063254e-05,1.15437553179637e-13,8.592912492666471e-10
17887,7.080672276060795e-06,0.2102273851633072,7.079916031216271e-06,9.124095928661827e-14,7.561246073706229e-10
17888,2.598649552965071e-05,0.2060861587524414,2.5984285457525402e-05,1.3050064501252123e-13,2.209300520306101e-09
17889,7.388865924440324e-05,0.20536047220230103,7.388756785076112e-05,1.2518824410272245e-13,1.0919768422823495e-09
17890,0.00015740100934635848,0.20606613159179688,0.00015739949594717473,1.2746298157575997e-13,1.5169930867031667e-09
17891,0.0002653775445651263,0.20931993424892426,0.0002653771953191608,1.2447951469509583e-13,3.3560806911303587e-10
17892,0.00034960871562361717,0.20693963766098022,0.0003496079589240253,1.1549657443540168e-13,7.493222153875934e-10
17893,0.0002627824433147907,0.2072194367647171,0.0002627815119922161,1.3248636129142843e-13,9.33694788152195e-10
17894,8.491425251122564e-05,0.20426958799362183,8.491368498653173e-05,8.595155023913975e-14,5.678445491597017e-10
17895,1.5964276826707646e-05,0.21045899391174316,1.59630726557225e-05,1.2863412320995166e-13,1.2045513475555936e-09
17896,8.196909038815647e-05,0.20680105686187744,8.196826820494607e-05,9.251682807440847e-14,8.25492840750286e-10
17897,0.0002293362485943362,0.2071576565504074,0.00022933573927730322,8.84113135891755e-14,5.034093142342044e-10
17898,0.00023620181309524924,0.20514307916164398,0.0002362002560403198,1.2557969529709834e-13,1.5629388894211615e-09
17899,0.00012443264131434262,0.20764921605587006,0.00012443214654922485,8.53790305056952e-14,4.924055607702371e-10
17900,3.2579955586697906e-05,0.20813272893428802,3.2579133403487504e-05,1.3069504246204788e-13,8.233074222374626e-10
17901,1.558457370265387e-05,0.20520173013210297,1.5584082575514913e-05,9.493736363459099e-14,4.91972018679121e-10
17902,6.119892350398004e-05,0.20277802646160126,6.119800673332065e-05,1.1470807485293444e-13,9.14611331115367e-10
17903,0.0001360894675599411,0.20311026275157928,0.00013608908921014518,9.45314722225303e-14,3.8245892564070516e-10
17904,0.00016238530224654824,0.2066943198442459,0.0001623843127163127,1.1973164430398309e-13,9.926007793481517e-10
17905,8.69889190653339e-05,0.2038901448249817,8.698829333297908e-05,8.748343981743525e-14,6.226659743369112e-10
17906,2.354636490053963e-05,0.21196381747722626,2.354589923925232e-05,1.0429059281750683e-13,4.659429508890867e-10
17907,8.039842214202508e-06,0.2079371213912964,8.039225576794706e-06,1.0674181129917068e-13,6.170136068739396e-10
17908,3.114122955594212e-05,0.20606739819049835,3.113982893410139e-05,1.3716893560670324e-13,1.4017053073800412e-09
17909,8.352829900104553e-05,0.20922936499118805,8.352728036697954e-05,1.2654897203930038e-13,1.0179204146254506e-09
17910,0.00014734762953594327,0.20410184562206268,0.00014734624710399657,1.4482399925564576e-13,1.3757341932318923e-09
17911,0.00023668409266974777,0.20727181434631348,0.00023668255016673356,1.3595327392080386e-13,1.5461026903196284e-09
17912,0.0003058923175558448,0.20652176439762115,0.00030589121161028743,1.2903834088490856e-13,1.1134978494808934e-09
17913,0.000304572400636971,0.20679523050785065,0.00030457176035270095,1.2833919311398129e-13,6.382634420987188e-10
17914,0.00028244947316125035,0.20171219110488892,0.00028244819259271026,1.3308779534156046e-13,1.2946939076385888e-09
17915,0.0003365137381479144,0.20288240909576416,0.00033651309786364436,1.1826654835577627e-13,6.313308764660519e-10
17916,0.00045631363173015416,0.208657369017601,0.0004563127877190709,9.98783304326234e-14,8.336737411518413e-10
17917,0.0003403060254640877,0.20568805932998657,0.0003403056471142918,8.608219660092425e-14,3.6669967062863407e-10
17918,0.00013544024841394275,0.20623449981212616,0.00013543973909690976,9.662741120479781e-14,5.115308732150936e-10
17919,3.510911119519733e-05,0.20919650793075562,3.51082235283684e-05,1.2020615893729852e-13,8.86915763054219e-10
17920,0.00015574408462271094,0.20861761271953583,0.000155743706272915,8.620000871949196e-14,3.8426628545806807e-10
17921,0.0004332475655246526,0.20446018874645233,0.0004332463431637734,1.315046162242428e-13,1.2331514698260548e-09
17922,0.0006907320348545909,0.2075653225183487,0.0006907311035320163,1.4011230055951257e-13,9.277492662995712e-10
17923,0.0007026235107332468,0.2049471139907837,0.0007026229286566377,1.2277668031551725e-13,5.938164959751191e-10
17924,0.0005696952575817704,0.20280323922634125,0.0005696941516362131,1.258901159316081e-13,1.1188084902968853e-09
17925,0.0003253639442846179,0.20219574868679047,0.00032536278013139963,1.321609109043026e-13,1.1750211914574038e-09
17926,5.7969828048953786e-05,0.20562744140625,5.796843106509186e-05,1.226005787776513e-13,1.3976518831171347e-09
17927,2.2948022888158448e-05,0.20383459329605103,2.2947229808778502e-05,9.366060715627206e-14,7.921859279669263e-10
17928,0.00017958552052732557,0.2047768384218216,0.00017958477837964892,1.0405216320725011e-13,7.455959183388927e-10
17929,0.00042919645784422755,0.20691049098968506,0.00042919506086036563,1.2912620191846136e-13,1.3959933209406472e-09
17930,0.0007312530069611967,0.2047702819108963,0.0007312520174309611,1.3367026940620114e-13,9.972846992667428e-10
17931,0.0007640904514119029,0.20580953359603882,0.0007640895782969892,1.2409093663647702e-13,8.444484000946773e-10
17932,0.0004648728354368359,0.20828844606876373,0.0004648724861908704,8.454768460862405e-14,3.3922453734902547e-10
17933,0.000113692571176216,0.20760886371135712,0.00011369149433448911,1.0921209141027954e-13,1.074783595456097e-09
17934,1.1142275070596952e-05,0.20623134076595306,1.1141950380988419e-05,8.968588133435873e-14,3.251398039694209e-10
17935,0.00012937848805449903,0.20654428005218506,0.00012937784777022898,1.0299777659450796e-13,6.404055064024305e-10
17936,0.00036754613392986357,0.20544962584972382,0.0003675435727927834,1.325800905692398e-13,2.5622524102431044e-09
17937,0.0005252737901173532,0.20289993286132812,0.000525273266248405,1.1316877204228457e-13,5.184170870364824e-10
17938,0.00045346253318712115,0.21271629631519318,0.00045346072874963284,1.2976626067098818e-13,1.8103851751050115e-09
17939,0.00018536107381805778,0.20685835182666779,0.00018535999697633088,1.3018538612581676e-13,1.0791617599537062e-09
17940,1.6513395166839473e-05,0.20785260200500488,1.6513082300662063e-05,8.281480427634047e-14,3.121566338748494e-10
17941,7.210642797872424e-05,0.2080572247505188,7.210504554677755e-05,1.3181162162190924e-13,1.3843401980295766e-09
17942,0.0002462486445438117,0.20680660009384155,0.0002462473348714411,1.300799610170697e-13,1.3073436777588654e-09
17943,0.000382852042093873,0.20584791898727417,0.00038285000482574105,1.3245352351812928e-13,2.042155555770364e-09
17944,0.0003075732965953648,0.20778708159923553,0.00030757286003790796,8.347494787411258e-14,4.494813965472133e-10
17945,0.00011470481695141643,0.20520561933517456,0.00011470395838841796,1.3688921144620197e-13,8.613287860725904e-10
17946,1.824465834943112e-05,0.20194673538208008,1.8243763406644575e-05,1.3187689059269286e-13,8.950579721833662e-10
17947,8.449408051092178e-05,0.20401088893413544,8.449371671304107e-05,1.0039664683370725e-13,3.6300415451329116e-10
17948,0.00024019170086830854,0.20578311383724213,0.0002401900419499725,1.3329109680142864e-13,1.6578292072466638e-09
17949,0.0004191153566353023,0.20540541410446167,0.00041911445441655815,1.2564641438828766e-13,9.03486452319413e-10
17950,0.00034816053812392056,0.20712323486804962,0.0003481596941128373,1.2705366815059238e-13,8.376817017818894e-10
17951,0.00015147877275012434,0.20528137683868408,0.00015147785597946495,1.3135694788835028e-13,9.200774586659577e-10
17952,7.816403376637027e-05,0.2054969072341919,7.816293509677052e-05,1.394850896027297e-13,1.0983223219795946e-09
17953,0.0001331137027591467,0.20751601457595825,0.00013311291695572436,1.2770451471473543e-13,7.858814710104411e-10
17954,0.00027345019043423235,0.20288139581680298,0.0002734497538767755,1.2939595141897575e-13,4.275081955107396e-10
17955,0.00045569389476440847,0.20416784286499023,0.00045569275971502066,1.3135815406326717e-13,1.1348141315536964e-09
17956,0.0007282958831638098,0.20333744585514069,0.0007282953010872006,9.592337774783077e-14,5.649938850105229e-10
17957,0.0008998498669825494,0.20731715857982635,0.0008998493431136012,8.271731417224329e-14,5.237356659471004e-10
17958,0.001105492003262043,0.20555739104747772,0.0011054903734475374,1.404870821454865e-13,1.5796530750122884e-09
17959,0.0015609395923092961,0.20290322601795197,0.0015609392430633307,7.911668553368251e-14,4.0483399965651756e-10
17960,0.002758612623438239,0.20929156243801117,0.002758612157776952,9.643975613753131e-14,5.756418675062491e-10
17961,0.0034964801743626595,0.2062159925699234,0.003496479708701372,1.0458899236042915e-13,4.76600814369732e-10
17962,0.003290699329227209,0.20383115112781525,0.003290698863565922,8.774848659102649e-14,5.341793674062956e-10
17963,0.003650098107755184,0.20487558841705322,0.003650096245110035,1.313033883010295e-13,1.922009218446874e-09
17964,0.004408455919474363,0.2081754207611084,0.004408454988151789,1.2381267614890862e-13,7.601662632694683e-10
17965,0.005021943710744381,0.202181875705719,0.005021942779421806,1.3327369535656025e-13,1.1631990926019853e-09
17966,0.002850657096132636,0.20661455392837524,0.002850655931979418,1.3553119401505526e-13,1.1505227881514202e-09
17967,3.9687125536147505e-05,0.20875853300094604,3.9686525269644335e-05,8.490495632951234e-14,5.997520258205213e-10
17968,0.0027909318450838327,0.20966093242168427,0.0027909313794225454,8.816209616730256e-14,5.263249280851312e-10
17969,0.0067281946539878845,0.20418064296245575,0.00672819372266531,1.1399988754639406e-13,9.730436456578673e-10
17970,0.0069875107146799564,0.20762866735458374,0.0069875093176960945,1.2789365378372552e-13,1.3447633007146464e-09
17971,0.003593769622966647,0.20825880765914917,0.0035937679931521416,1.2473767678489178e-13,1.725858789214385e-09
17972,0.0008419014047831297,0.20311927795410156,0.000841900531668216,1.1055892123025893e-13,8.639522430797797e-10
17973,0.0008921827538870275,0.20766039192676544,0.0008921822882257402,7.472921072096753e-14,4.5376108426253836e-10
17974,0.0026105402503162622,0.2027732878923416,0.002610539784654975,7.45375508819264e-14,4.4813588950809446e-10
17975,0.0028330134227871895,0.21098940074443817,0.002833012258633971,1.280378526726661e-13,1.1285563594753967e-09
17976,0.0020080336835235357,0.19947874546051025,0.0020080329850316048,1.2116124618356816e-13,7.666521306681773e-10
17977,0.0016033083666116,0.2048686146736145,0.001603306969627738,1.2231998725541204e-13,1.3544443344670754e-09
17978,0.0015939346048980951,0.20926666259765625,0.0015939335571601987,1.1567298768139223e-13,1.0729880317583707e-09
17979,0.0017244035843759775,0.20632638037204742,0.0017244023038074374,1.248451212201851e-13,1.2946498317845112e-09
17980,0.0018761821556836367,0.20607876777648926,0.0018761814571917057,1.1510623454825258e-13,7.008523206231132e-10
17981,0.0016129029681906104,0.20122800767421722,0.0016129023861140013,7.3908035995527e-14,6.211985370541129e-10
17982,0.0009455300169065595,0.20526890456676483,0.0009455295512452722,6.959278937629029e-14,4.942123932316633e-10
17983,0.000387747073546052,0.2047596573829651,0.00038774681161157787,7.630980808186194e-14,2.7303873051387484e-10
17984,0.0004312972887419164,0.21163348853588104,0.00043129618279635906,1.203932651272152e-13,1.096271740053112e-09
17985,0.0006960398168303072,0.206777885556221,0.0006960390601307154,1.163644240643677e-13,7.341786623094038e-10
17986,0.0005614841356873512,0.20508092641830444,0.0005614837282337248,1.1047005730969658e-13,4.2803505184707547e-10
17987,0.00027819816023111343,0.20451940596103668,0.00027819714159704745,1.0417913683417532e-13,1.0063333499843452e-09
17988,0.00026957018417306244,0.21183548867702484,0.0002695690200198442,1.0937652422226413e-13,1.174515706914292e-09
17989,0.0005377194029279053,0.2067262977361679,0.0005377185298129916,1.0953682351346611e-13,8.99665009157502e-10
17990,0.0005273583810776472,0.2040354460477829,0.0005273569840937853,1.1895443397663685e-13,1.4242194090741123e-09
17991,0.00020171298820059747,0.20938420295715332,0.00020171204232610762,9.373072793177756e-14,9.40717836961369e-10
17992,0.0001104823750210926,0.2061876654624939,0.00011048159649362788,1.139500820090955e-13,7.757584019607577e-10
17993,0.00036395195638760924,0.20860517024993896,0.00036395128699950874,9.169621577884493e-14,6.68190502928212e-10
17994,0.000355816533556208,0.20989562571048737,0.00035581551492214203,1.167667308329956e-13,1.0169621811328966e-09
17995,7.621047552675009e-05,0.21017223596572876,7.620987889822572e-05,1.2374399194128166e-13,5.938045610776044e-10
17996,8.22116489871405e-05,0.20658163726329803,8.221044845413417e-05,1.2757329914681037e-13,1.1992177251229919e-09
17997,0.0003417413681745529,0.20680022239685059,0.0003417402331251651,1.1800547247264176e-13,1.1495648877257736e-09
17998,0.00037011041422374547,0.2070157676935196,0.00037010983214713633,1.1579592265522493e-13,5.814028702921803e-10
17999,9.085356577998027e-05,0.21673505008220673,9.085310011869296e-05,1.1187753468869938e-13,4.675046461066756e-10
18000,5.6609187595313415e-05,0.20519308745861053,5.660826718667522e-05,1.1231761912677482e-13,9.199138117921279e-10
18001,0.00024037735420279205,0.20334048569202423,0.00024037621915340424,1.2050893594649226e-13,1.1398045840493864e-09
18002,0.0003907343780156225,0.2020997554063797,0.0003907332429662347,1.078229844818368e-13,1.1451761761094303e-09
18003,0.00030117869027890265,0.20508062839508057,0.00030117807909846306,9.828571198014155e-14,5.995712260009611e-10
18004,8.089470793493092e-05,0.21242713928222656,8.089403854683042e-05,1.1816855003191074e-13,6.689029885542652e-10
18005,0.0001047901387210004,0.20096449553966522,0.00010478893818799406,1.1125969530444493e-13,1.2030446638888748e-09
18006,0.00033240075572393835,0.20368213951587677,0.0003324000572320074,1.0303077699813298e-13,6.986443090717387e-10
18007,0.00044493339373730123,0.20685841143131256,0.00044493249151855707,1.4200384032721225e-13,9.081406737720954e-10
18008,0.0002775945467874408,0.20577067136764526,0.0002775941975414753,9.353290169288042e-14,3.5090289007833064e-10
18009,0.000140426738653332,0.20479129254817963,0.00014042538532521576,1.1575367942807946e-13,1.3473866466995332e-09
18010,0.00015181695926003158,0.204969123005867,0.0001518166100140661,8.367650105797764e-14,3.561916872563131e-10
18011,0.00025929996627382934,0.20291553437709808,0.000259299180470407,1.078771878141975e-13,7.865010309693332e-10
18012,0.0003167428949382156,0.21130315959453583,0.00031674245838075876,1.1987879764384368e-13,4.295425126699115e-10
18013,0.00012670700380112976,0.21157389879226685,0.00012670591240748763,1.1675351711901844e-13,1.0950854667513e-09
18014,2.3535194486612454e-05,0.2083825320005417,2.3534847059636377e-05,9.099098292322458e-14,3.476031962268422e-10
18015,0.00012718363723251969,0.20378653705120087,0.0001271820074180141,1.2292552772127235e-13,1.6325221174895432e-09
18016,0.000161590869538486,0.20825357735157013,0.00016158916696440428,1.1445526601136513e-13,1.6989297746405896e-09
18017,6.449935608543456e-05,0.20340938866138458,6.449870124924928e-05,9.77340157046723e-14,6.573181998703603e-10
18018,5.549663183046505e-05,0.2055252641439438,5.5495736887678504e-05,1.1358697592526654e-13,8.935643336371868e-10
18019,0.00012570632679853588,0.2037050873041153,0.00012570543913170695,1.243604150864483e-13,8.944157636747718e-10
18020,0.00016797524585854262,0.20759868621826172,0.0001679747219895944,1.1289279515554196e-13,5.168991901172149e-10
18021,0.00010450118134031072,0.20403265953063965,0.00010450067929923534,9.382855007279006e-14,5.040511341647402e-10
18022,2.5781131625990383e-05,0.2076129913330078,2.5779863790376112e-05,1.2069770909724914e-13,1.2684036043708602e-09
18023,1.9894343495252542e-05,0.21068231761455536,1.989359407161828e-05,1.217863022885332e-13,7.502816146143232e-10
18024,9.297134238295257e-05,0.2074221819639206,9.297082578996196e-05,7.78478505074863e-14,5.195641694655251e-10
18025,0.00017682663747109473,0.2041235715150833,0.00017682545876596123,1.2204598226137064e-13,1.1751180029051511e-09
18026,0.00020165815658401698,0.20871905982494354,0.0002016579092014581,8.638273744313724e-14,2.524619124866234e-10
18027,9.0375731815584e-05,0.21099837124347687,9.037528070621192e-05,8.671480823977881e-14,4.5164277873155356e-10
18028,3.664800897240639e-05,0.2124684602022171,3.6647361412178725e-05,9.468485294861911e-14,6.467519297892466e-10
18029,8.534797234460711e-05,0.20736216008663177,8.534755033906549e-05,7.867628938748247e-14,4.205187587036363e-10
